15125419	{"duration": 1613, "distance": 21484, "price": 74}	{"duration": 3630, "distance": 15970, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 13806, "name": "地铁12号线", "stop_num": 12, "off_station": "曲阜路站", "on_station": "杨高北路站(1口)", "duration": 1740, "type": 2}, {"duration": 546, "distance": 676, "type": 1}]}
80528355	{"duration": 1215, "distance": 15424, "price": 52}	{"duration": 2890, "distance": 9465, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 7172, "name": "地铁12号线", "stop_num": 6, "off_station": "宁国路站", "on_station": "杨高北路站(1口)", "duration": 900, "type": 2}, {"duration": 646, "distance": 805, "type": 1}]}
20685634	{"duration": 1132, "distance": 11641, "price": 38}	{"duration": 4699, "distance": 22810, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 3600, "name": "地铁4号线", "stop_num": 3, "off_station": "世纪大道站", "on_station": "大连路站", "duration": 360, "type": 2}, {"distance": 7196, "name": "地铁2号线", "stop_num": 4, "off_station": "张江高科站", "on_station": "世纪大道站", "duration": 660, "type": 2}, {"duration": 895, "distance": 1114, "type": 1}]}
90382797	{"duration": 1304, "distance": 16462, "price": 56}	{"duration": 3696, "distance": 14364, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 2449, "name": "地铁4号线", "stop_num": 2, "off_station": "海伦路站", "on_station": "大连路站", "duration": 240, "type": 2}, {"duration": 822, "distance": 1015, "type": 1}]}
66906105	{"duration": 3287, "distance": 65905, "price": 234}	{"duration": 8569, "distance": 58548, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 34521, "name": "地铁9号线", "stop_num": 15, "off_station": "松江新城站", "on_station": "嘉善路站", "duration": 3060, "type": 2}, {"duration": 286, "distance": 356, "type": 1}, {"distance": 2355, "name": "松江12路", "stop_num": 4, "off_station": "文诚路江学路站", "on_station": "思贤路嘉松公路站", "duration": 422, "type": 2}, {"duration": 288, "distance": 360, "type": 1}]}
90947180	{"duration": 1184, "distance": 15179, "price": 51}	{"duration": 4508, "distance": 21264, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 3600, "name": "地铁4号线", "stop_num": 3, "off_station": "世纪大道站", "on_station": "大连路站", "duration": 360, "type": 2}, {"distance": 4268, "name": "地铁2号线", "stop_num": 3, "off_station": "龙阳路站", "on_station": "世纪大道站", "duration": 420, "type": 2}, {"duration": 144, "distance": 174, "type": 1}, {"distance": 1662, "name": "地铁7号线", "stop_num": 1, "off_station": "芳华路站", "on_station": "龙阳路站", "duration": 120, "type": 2}, {"duration": 530, "distance": 660, "type": 1}]}
5282905	{"duration": 845, "distance": 8321, "price": 28}	{"duration": 3033, "distance": 7709, "routes": [{"duration": 490, "distance": 613, "type": 1}, {"distance": 6096, "name": "181路", "stop_num": 9, "off_station": "杨高中路云山路站", "on_station": "金高路巨峰路站", "duration": 1143, "type": 2}, {"duration": 800, "distance": 1000, "type": 1}]}
23908104	{"duration": 2422, "distance": 38470, "price": 135}	{"duration": 6396, "distance": 36020, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 13840, "name": "地铁9号线", "stop_num": 9, "off_station": "中春路站", "on_station": "嘉善路站", "duration": 1500, "type": 2}, {"duration": 983, "distance": 1224, "type": 1}]}
75125394	{"duration": 1173, "distance": 13758, "price": 46}	{"duration": 4123, "distance": 16658, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 3600, "name": "地铁4号线", "stop_num": 3, "off_station": "世纪大道站", "on_station": "大连路站", "duration": 360, "type": 2}, {"distance": 1086, "name": "地铁9号线", "stop_num": 1, "off_station": "商城路站", "on_station": "世纪大道站", "duration": 120, "type": 2}, {"duration": 859, "distance": 1072, "type": 1}]}
4213896	{"duration": 2275, "distance": 37552, "price": 132}	{"duration": 5607, "distance": 30702, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 8831, "name": "地铁9号线", "stop_num": 6, "off_station": "合川路站", "on_station": "嘉善路站", "duration": 960, "type": 2}, {"duration": 734, "distance": 915, "type": 1}]}
79981101	{"duration": 2611, "distance": 48262, "price": 170}	{"duration": 7008, "distance": 37969, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 34579, "name": "地铁12号线", "stop_num": 28, "off_station": "七莘路站", "on_station": "杨高北路站(1口)", "duration": 4140, "type": 2}, {"duration": 1524, "distance": 1902, "type": 1}]}
24010948	{"duration": 2488, "distance": 49673, "price": 175}	{"duration": 9133, "distance": 41487, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 17937, "name": "地铁12号线", "stop_num": 15, "off_station": "陕西南路站", "on_station": "杨高北路站(1口)", "duration": 2280, "type": 2}, {"duration": 204, "distance": 246, "type": 1}, {"distance": 14606, "name": "地铁1号线", "stop_num": 10, "off_station": "莘庄站", "on_station": "陕西南路站", "duration": 1440, "type": 2}, {"duration": 1224, "distance": 1520, "type": 1}, {"distance": 4744, "name": "708路", "stop_num": 6, "off_station": "银都路中春路站", "on_station": "莘庄地铁站北广场站", "duration": 1135, "type": 2}, {"duration": 756, "distance": 946, "type": 1}]}
32459353	{"duration": 1059, "distance": 13950, "price": 47}	{"duration": 4520, "distance": 14625, "routes": [{"duration": 487, "distance": 609, "type": 1}, {"distance": 5181, "name": "815路", "stop_num": 9, "off_station": "金杨路金桥路站", "on_station": "金高路源华路站", "duration": 1093, "type": 2}, {"duration": 173, "distance": 217, "type": 1}, {"distance": 8153, "name": "新川专线", "stop_num": 11, "off_station": "张江路华益路站", "on_station": "金桥路金杨路站", "duration": 1345, "type": 2}, {"duration": 372, "distance": 465, "type": 1}]}
23247409	{"duration": 2158, "distance": 34043, "price": 119}	{"duration": 6645, "distance": 32568, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 16566, "name": "地铁12号线", "stop_num": 14, "off_station": "南京西路站", "on_station": "杨高北路站(1口)", "duration": 2100, "type": 2}, {"duration": 229, "distance": 276, "type": 1}, {"distance": 10362, "name": "地铁2号线", "stop_num": 7, "off_station": "淞虹路站", "on_station": "南京西路站", "duration": 1020, "type": 2}, {"duration": 303, "distance": 372, "type": 1}, {"distance": 3424, "name": "新泾1路", "stop_num": 6, "off_station": "临华路协和路站", "on_station": "淞虹路天山西路站", "duration": 835, "type": 2}]}
22298426	{"duration": 2719, "distance": 43386, "price": 153}	{"duration": 6947, "distance": 38786, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 16157, "name": "地铁9号线", "stop_num": 10, "off_station": "九亭站", "on_station": "嘉善路站", "duration": 1740, "type": 2}, {"duration": 109, "distance": 134, "type": 1}, {"distance": 1167, "name": "797路[往徐泾16:15前]", "stop_num": 2, "off_station": "云亭华府(招呼站)站", "on_station": "九亭地铁站(4号口)站", "duration": 288, "type": 2}, {"duration": 297, "distance": 372, "type": 1}]}
92205998	{"duration": 1831, "distance": 29575, "price": 103}	{"duration": 7108, "distance": 31851, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 7026, "name": "地铁4号线", "stop_num": 6, "off_station": "塘桥站", "on_station": "大连路站", "duration": 780, "type": 2}, {"duration": 120, "distance": 147, "type": 1}, {"distance": 13068, "name": "浦卫专线定班", "stop_num": 15, "off_station": "年家浜路沪南公路(招呼站)站", "on_station": "浦建路浦东南路站", "duration": 2406, "type": 2}, {"duration": 568, "distance": 710, "type": 1}]}
16814740	{"duration": 1897, "distance": 25049, "price": 86}	{"duration": 4530, "distance": 26435, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 15123, "name": "地铁4号线", "stop_num": 12, "off_station": "上海体育场站", "on_station": "大连路站", "duration": 1560, "type": 2}, {"duration": 336, "distance": 412, "type": 1}]}
20657297	{"duration": 3359, "distance": 65485, "price": 232}	{"duration": 7626, "distance": 59098, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 37780, "name": "地铁9号线", "stop_num": 17, "off_station": "醉白池站", "on_station": "嘉善路站", "duration": 3420, "type": 2}, {"duration": 293, "distance": 362, "type": 1}]}
92598308	{"duration": 1836, "distance": 22923, "price": 79}	{"duration": 4061, "distance": 21321, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"duration": 317, "distance": 388, "type": 1}]}
17187282	{"duration": 1355, "distance": 19271, "price": 66}	{"duration": 5216, "distance": 23931, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 15029, "name": "地铁12号线", "stop_num": 13, "off_station": "汉中路站", "on_station": "杨高北路站(1口)", "duration": 1920, "type": 2}, {"duration": 170, "distance": 205, "type": 1}, {"distance": 6073, "name": "地铁1号线", "stop_num": 5, "off_station": "汶水路站", "on_station": "汉中路站", "duration": 720, "type": 2}, {"duration": 912, "distance": 1136, "type": 1}]}
14744847	{"duration": 2334, "distance": 36426, "price": 127}	{"duration": 5296, "distance": 31276, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 16330, "name": "地铁10号线", "stop_num": 13, "off_station": "龙柏新村站", "on_station": "天潼路站", "duration": 1620, "type": 2}, {"duration": 491, "distance": 610, "type": 1}]}
69307927	{"duration": 2331, "distance": 38108, "price": 133}	{"duration": 5085, "distance": 32115, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 17580, "name": "地铁10号线", "stop_num": 14, "off_station": "紫藤路站", "on_station": "天潼路站", "duration": 1740, "type": 2}, {"duration": 160, "distance": 199, "type": 1}]}
83497000	{"duration": 1693, "distance": 20596, "price": 70}	{"duration": 3919, "distance": 19791, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 17937, "name": "地铁12号线", "stop_num": 15, "off_station": "陕西南路站", "on_station": "杨高北路站(1口)", "duration": 2280, "type": 2}, {"duration": 295, "distance": 366, "type": 1}]}
56509254	{"duration": 1142, "distance": 14001, "price": 47}	{"duration": 3724, "distance": 18312, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 7026, "name": "地铁4号线", "stop_num": 6, "off_station": "塘桥站", "on_station": "大连路站", "duration": 780, "type": 2}, {"duration": 310, "distance": 386, "type": 1}]}
69042636	{"duration": 2506, "distance": 39185, "price": 137}	{"duration": 5890, "distance": 34374, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 12605, "name": "地铁9号线", "stop_num": 8, "off_station": "七宝站", "on_station": "嘉善路站", "duration": 1320, "type": 2}, {"duration": 657, "distance": 813, "type": 1}]}
79290352	{"duration": 1926, "distance": 25806, "price": 89}	{"duration": 5028, "distance": 24373, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 2419, "name": "地铁9号线", "stop_num": 2, "off_station": "徐家汇站", "on_station": "嘉善路站", "duration": 300, "type": 2}, {"duration": 815, "distance": 998, "type": 1}]}
4222449	{"duration": 2455, "distance": 38901, "price": 136}	{"duration": 5967, "distance": 35483, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 13840, "name": "地铁9号线", "stop_num": 9, "off_station": "中春路站", "on_station": "嘉善路站", "duration": 1500, "type": 2}, {"duration": 554, "distance": 687, "type": 1}]}
58669280	{"duration": 1160, "distance": 14507, "price": 48}	{"duration": 5121, "distance": 14487, "routes": [{"duration": 487, "distance": 609, "type": 1}, {"distance": 5181, "name": "815路", "stop_num": 9, "off_station": "金杨路金桥路站", "on_station": "金高路源华路站", "duration": 1097, "type": 2}, {"duration": 173, "distance": 217, "type": 1}, {"distance": 6769, "name": "新川专线", "stop_num": 9, "off_station": "张江路紫薇路站", "on_station": "金桥路金杨路站", "duration": 1094, "type": 2}, {"duration": 173, "distance": 217, "type": 1}, {"distance": 1074, "name": "张江有轨电车1路", "stop_num": 2, "off_station": "哥白尼路李冰路站", "on_station": "高斯路张江路站", "duration": 261, "type": 2}, {"duration": 336, "distance": 420, "type": 1}]}
13933606	{"duration": 2334, "distance": 37842, "price": 132}	{"duration": 5840, "distance": 31949, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 16330, "name": "地铁10号线", "stop_num": 13, "off_station": "龙柏新村站", "on_station": "天潼路站", "duration": 1620, "type": 2}, {"duration": 1035, "distance": 1283, "type": 1}]}
90995944	{"duration": 1964, "distance": 25566, "price": 88}	{"duration": 4909, "distance": 24009, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 17937, "name": "地铁12号线", "stop_num": 15, "off_station": "陕西南路站", "on_station": "杨高北路站(1口)", "duration": 2280, "type": 2}, {"duration": 204, "distance": 246, "type": 1}, {"distance": 3643, "name": "地铁1号线", "stop_num": 3, "off_station": "徐家汇站", "on_station": "陕西南路站", "duration": 360, "type": 2}, {"duration": 571, "distance": 695, "type": 1}]}
66325007	{"duration": 2690, "distance": 49438, "price": 174}	{"duration": 8656, "distance": 39986, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 17937, "name": "地铁12号线", "stop_num": 15, "off_station": "陕西南路站", "on_station": "杨高北路站(1口)", "duration": 2280, "type": 2}, {"duration": 204, "distance": 246, "type": 1}, {"distance": 14606, "name": "地铁1号线", "stop_num": 10, "off_station": "莘庄站", "on_station": "陕西南路站", "duration": 1440, "type": 2}, {"duration": 1022, "distance": 1267, "type": 1}, {"distance": 3488, "name": "153路", "stop_num": 6, "off_station": "莘松路春九路站", "on_station": "莘庄地铁北广场站", "duration": 853, "type": 2}, {"duration": 763, "distance": 954, "type": 1}]}
69958223	{"duration": 1272, "distance": 14637, "price": 49}	{"duration": 3682, "distance": 16211, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 3600, "name": "地铁4号线", "stop_num": 3, "off_station": "世纪大道站", "on_station": "大连路站", "duration": 360, "type": 2}, {"distance": 1188, "name": "地铁2号线", "stop_num": 1, "off_station": "东昌路站", "on_station": "世纪大道站", "duration": 120, "type": 2}, {"duration": 418, "distance": 523, "type": 1}]}
92817358	{"duration": 1870, "distance": 24790, "price": 86}	{"duration": 4854, "distance": 25887, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 14016, "name": "地铁4号线", "stop_num": 10, "off_station": "延安西路站", "on_station": "大连路站", "duration": 1440, "type": 2}, {"duration": 780, "distance": 971, "type": 1}]}
505037	{"duration": 2351, "distance": 36782, "price": 129}	{"duration": 5676, "distance": 33719, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 18603, "name": "地铁10号线", "stop_num": 15, "off_station": "航中路站", "on_station": "天潼路站", "duration": 1860, "type": 2}, {"duration": 631, "distance": 780, "type": 1}]}
90411128	{"duration": 1588, "distance": 18991, "price": 65}	{"duration": 4261, "distance": 18137, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 13806, "name": "地铁12号线", "stop_num": 12, "off_station": "曲阜路站", "on_station": "杨高北路站(1口)", "duration": 1740, "type": 2}, {"distance": 1862, "name": "地铁8号线", "stop_num": 2, "off_station": "大世界站", "on_station": "曲阜路站", "duration": 240, "type": 2}, {"duration": 787, "distance": 980, "type": 1}]}
19280305	{"duration": 2634, "distance": 39702, "price": 139}	{"duration": 6627, "distance": 36308, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 13840, "name": "地铁9号线", "stop_num": 9, "off_station": "中春路站", "on_station": "嘉善路站", "duration": 1500, "type": 2}, {"duration": 1214, "distance": 1512, "type": 1}]}
92563257	{"duration": 1936, "distance": 25345, "price": 87}	{"duration": 4518, "distance": 22673, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 20449, "name": "地铁12号线", "stop_num": 17, "off_station": "大木桥路站", "on_station": "杨高北路站(1口)", "duration": 2580, "type": 2}, {"duration": 594, "distance": 736, "type": 1}]}
17191341	{"duration": 1596, "distance": 18504, "price": 63}	{"duration": 4148, "distance": 19002, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 4068, "name": "地铁10号线", "stop_num": 4, "off_station": "新天地站", "on_station": "天潼路站", "duration": 480, "type": 2}, {"duration": 485, "distance": 600, "type": 1}]}
16795494	{"duration": 1899, "distance": 23828, "price": 82}	{"duration": 4873, "distance": 25913, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 14016, "name": "地铁4号线", "stop_num": 10, "off_station": "延安西路站", "on_station": "大连路站", "duration": 1440, "type": 2}, {"duration": 799, "distance": 997, "type": 1}]}
90580632	{"duration": 1649, "distance": 20367, "price": 70}	{"duration": 4103, "distance": 18871, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 16566, "name": "地铁12号线", "stop_num": 14, "off_station": "南京西路站", "on_station": "杨高北路站(1口)", "duration": 2100, "type": 2}, {"duration": 659, "distance": 817, "type": 1}]}
67552299	{"duration": 2149, "distance": 29850, "price": 104}	{"duration": 5210, "distance": 29681, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 27639, "name": "地铁12号线", "stop_num": 23, "off_station": "虹漕路站", "on_station": "杨高北路站(1口)", "duration": 3420, "type": 2}, {"duration": 446, "distance": 554, "type": 1}]}
93049221	{"duration": 2186, "distance": 29739, "price": 103}	{"duration": 5373, "distance": 29885, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 27639, "name": "地铁12号线", "stop_num": 23, "off_station": "虹漕路站", "on_station": "杨高北路站(1口)", "duration": 3420, "type": 2}, {"duration": 609, "distance": 758, "type": 1}]}
69735195	{"duration": 2323, "distance": 37833, "price": 132}	{"duration": 5804, "distance": 31905, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 16330, "name": "地铁10号线", "stop_num": 13, "off_station": "龙柏新村站", "on_station": "天潼路站", "duration": 1620, "type": 2}, {"duration": 999, "distance": 1239, "type": 1}]}
11567693	{"duration": 1486, "distance": 17490, "price": 59}	{"duration": 3778, "distance": 16655, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 1882, "name": "地铁10号线", "stop_num": 2, "off_station": "豫园站", "on_station": "天潼路站", "duration": 240, "type": 2}, {"duration": 355, "distance": 439, "type": 1}]}
9988704	{"duration": 1942, "distance": 25565, "price": 88}	{"duration": 4828, "distance": 25645, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 23408, "name": "地铁12号线", "stop_num": 19, "off_station": "龙华站", "on_station": "杨高北路站(1口)", "duration": 2880, "type": 2}, {"duration": 604, "distance": 749, "type": 1}]}
17636457	{"duration": 1783, "distance": 21439, "price": 73}	{"duration": 4062, "distance": 20005, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 16566, "name": "地铁12号线", "stop_num": 14, "off_station": "南京西路站", "on_station": "杨高北路站(1口)", "duration": 2100, "type": 2}, {"duration": 229, "distance": 276, "type": 1}, {"distance": 1528, "name": "地铁2号线", "stop_num": 1, "off_station": "静安寺站", "on_station": "南京西路站", "duration": 120, "type": 2}, {"duration": 119, "distance": 147, "type": 1}]}
22437055	{"duration": 1277, "distance": 14580, "price": 49}	{"duration": 4417, "distance": 19176, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 9411, "name": "地铁12号线", "stop_num": 8, "off_station": "大连路站", "on_station": "杨高北路站(1口)", "duration": 1140, "type": 2}, {"distance": 7026, "name": "地铁4号线", "stop_num": 6, "off_station": "塘桥站", "on_station": "大连路站", "duration": 780, "type": 2}, {"duration": 1003, "distance": 1250, "type": 1}]}
38156000	{"duration": 1288, "distance": 15459, "price": 52}	{"duration": 4006, "distance": 13887, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 1268, "name": "地铁12号线", "stop_num": 1, "off_station": "巨峰路站", "on_station": "杨高北路站(1口)", "duration": 180, "type": 2}, {"duration": 145, "distance": 175, "type": 1}, {"distance": 8946, "name": "地铁6号线", "stop_num": 9, "off_station": "世纪大道站", "on_station": "巨峰路站", "duration": 1260, "type": 2}, {"distance": 1188, "name": "地铁2号线", "stop_num": 1, "off_station": "东昌路站", "on_station": "世纪大道站", "duration": 120, "type": 2}, {"duration": 657, "distance": 822, "type": 1}]}
66545346	{"duration": 3455, "distance": 67361, "price": 239}	{"duration": 9041, "distance": 60308, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 34521, "name": "地铁9号线", "stop_num": 15, "off_station": "松江新城站", "on_station": "嘉善路站", "duration": 3060, "type": 2}, {"duration": 231, "distance": 286, "type": 1}, {"distance": 4077, "name": "松江16路", "stop_num": 8, "off_station": "思贤路文涵路站", "on_station": "松江新城地铁站", "duration": 863, "type": 2}, {"duration": 374, "distance": 468, "type": 1}]}
59264203	{"duration": 2120, "distance": 35843, "price": 125}	{"duration": 6365, "distance": 30589, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 16566, "name": "地铁12号线", "stop_num": 14, "off_station": "南京西路站", "on_station": "杨高北路站(1口)", "duration": 2100, "type": 2}, {"duration": 229, "distance": 276, "type": 1}, {"distance": 10362, "name": "地铁2号线", "stop_num": 7, "off_station": "淞虹路站", "on_station": "南京西路站", "duration": 1020, "type": 2}, {"duration": 1522, "distance": 1897, "type": 1}]}
56591453	{"duration": 3366, "distance": 66435, "price": 235}	{"duration": 8932, "distance": 61025, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 36095, "name": "地铁9号线", "stop_num": 16, "off_station": "松江体育中心站", "on_station": "嘉善路站", "duration": 3240, "type": 2}, {"duration": 317, "distance": 391, "type": 1}, {"distance": 3362, "name": "松江8路", "stop_num": 7, "off_station": "荣乐路仓华路站", "on_station": "荣乐路人民北路站", "duration": 686, "type": 2}, {"duration": 176, "distance": 221, "type": 1}]}
83525336	{"duration": 1150, "distance": 14476, "price": 48}	{"duration": 5299, "distance": 24435, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 12762, "name": "地铁12号线", "stop_num": 11, "off_station": "天潼路站", "on_station": "杨高北路站(1口)", "duration": 1620, "type": 2}, {"distance": 8736, "name": "地铁10号线", "stop_num": 9, "off_station": "三门路站", "on_station": "天潼路站", "duration": 1020, "type": 2}, {"duration": 1096, "distance": 1365, "type": 1}]}
2483431	{"duration": 3549, "distance": 67525, "price": 239}	{"duration": 8823, "distance": 60474, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 19445, "name": "地铁12号线", "stop_num": 16, "off_station": "嘉善路站", "on_station": "杨高北路站(1口)", "duration": 2400, "type": 2}, {"distance": 37780, "name": "地铁9号线", "stop_num": 17, "off_station": "醉白池站", "on_station": "嘉善路站", "duration": 3420, "type": 2}, {"duration": 351, "distance": 435, "type": 1}, {"distance": 836, "name": "松江23路", "stop_num": 2, "off_station": "仓城七村站", "on_station": "松汇路人民南路站", "duration": 166, "type": 2}, {"duration": 373, "distance": 467, "type": 1}]}
66340922	{"duration": 2771, "distance": 49620, "price": 175}	{"duration": 8749, "distance": 40430, "routes": [{"duration": 1194, "distance": 1488, "type": 1}, {"distance": 17937, "name": "地铁12号线", "stop_num": 15, "off_station": "陕西南路站", "on_station": "杨高北路站(1口)", "duration": 2280, "type": 2}, {"duration": 204, "distance": 246, "type": 1}, {"distance": 14606, "name": "地铁1号线", "stop_num": 10, "off_station": "莘庄站", "on_station": "陕西南路站", "duration": 1440, "type": 2}, {"duration": 1022, "distance": 1267, "type": 1}, {"distance": 3858, "name": "153路", "stop_num": 7, "off_station": "莘松路(绿洲香岛)站", "on_station": "莘庄地铁北广场站", "duration": 887, "type": 2}, {"duration": 822, "distance": 1028, "type": 1}]}
