90584426	百利家乐pelicana(怡丰城店)	七莘路1507号怡丰城4层	121.363561	31.131206	13818239253	114
69186608	The Frypan炸鸡&啤酒(富荟广场店)	樱花路80弄富荟广场1楼3号星巴克隔壁	121.545525	31.204674	50171768	114
76983150	百利家乐pelicana(松江万达店)	广富林路658弄万达金街31号	121.244587	31.05728	13816891493	114
24066547	首尔大排档	虹泉路1078号井亭天地3楼14A	121.373228	31.169639	18516156248	114
38102563	李慧周秀制排骨(南方商城)	沪闵路7398号22幢101-102室	121.400995	31.13262	52238733	114
66608467	The Frypan韩国炸鸡&啤酒(康沈路店)	康沈路635-2号	121.572996	31.135906	15216657801	114
20938469	新麻蒲烤肉	紫藤路225号	121.36407	31.17391	64067280	114
23067515	济州岛烤肉(张江店)	张江路760号	121.61753	31.20238	18217111762	114
23213565	韩国欧巴炭烤肉오빠숯불구이(2号店)	虹中路375号	121.382164	31.182537	52237566	114
67993351	韩奥来炭火烤肉(韩国料理仓场路店)	仓场路418号-2	121.270142	31.382268	59577099	114
26999160	崔家木炭烤肉(南桥店)	南桥镇百顺路228弄15幢115号	121.484032	30.91424	33617737	114
4706360	味家	虹泉路1078号井亭天地3F-14B	121.373161	31.169625	34291277	114
6231672	阿吉特	学府街114号	121.492	31.30124	55392921	114
23902094	特迎客炸鸡통큰 치킨(紫藤路店)	紫藤路252号	121.364308	31.174356	64055361	114
21175486	明成缘(江桥店)	虞姬墩路566号	121.342828	31.25593	59577619	114
68226419	辣辛	合川路与虹泉路交叉口新乐坊C座2908室	121.382194	31.172656	58855868	114
8629978	7年8班(万达广场宝山店)	一二八纪念路988弄万达广场3层	121.448177	31.324418	65872987	114
