22969452	674
5219437	288
41830580	513
93114740	32
24644179	514
15928770	3141
16970446	235
32504580	522
5160787	604
4267644	1358
69614101	88
17783787	1041
58277013	338
76085274	259
3917686	406
43698712	468
5349378	297
19581316	759
90297302	50
5239875	489
69205000	75
14721437	622
79435846	110
38066007	193
58897632	554
17151184	231
8014479	584
23082157	386
1923325	1157
66540553	79
23510479	1090
15965480	350
58360696	395
52550815	283
19126007	454
15129125	1402
