	shop_id	shop_name	shop_group_name	lng	lat	comment_num	good_rate	avg_price	taste_score	env_score	ser_score	weighted_hits	favor_list	verse_taxi_distance	route	public_duration	category_name	category_id
3387	57408841	蚝派oyster express	蚝派oyster express	121.544280	31.223328	340	87.6	363	8.8	9.1	9.1	24983.8	德国猪手,面包,香草靠春鸡,法国黑钻生蚝,提拉米苏	-12425.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->上海科技馆站(地铁2号线)	1小时11分	西餐	116
3388	11560210	GOOD FELLAS(延安东路店)	GOOD FELLAS	121.497854	31.240722	859	90.1	338	8.8	8.8	9.2	53357.1	tiramiso,自制意大利饺子,生牛肉卡巴求,披萨,香烩加拿大鳕鱼	-18346.0	杨高北路站(1口)->国际客运中心站(地铁12号线)->中山东一路汉口路站(934路)	1小时8分	西餐	116
3389	32383017	Max&Salad大开沙界(虹桥南丰城店)	Max&Salad大开沙界	121.414255	31.213130	804	87.9	45	8.8	8.8	8.6	22915.4	爽脆基底,烟熏三文鱼,菠菜藜麦饭,千页豆腐,混合坚果	-28361.0	杨高北路站(1口)->南京西路站(地铁12号线)->娄山关路站(地铁2号线)	1小时26分	西餐	116
3390	58450231	乐凯撒·榴莲比萨(金桥国际店)	乐凯撒·榴莲比萨	121.584216	31.264138	899	89.2	74	8.8	8.8	8.5	13335.4	榴莲拼黑松露披萨,奥尔良鸡翅,牛油果霜,牛油果鸡肉芒果沙拉,香肠	-6746.0	杨高北路站(1口)->巨峰路站(地铁12号线)->金桥路站(地铁6号线)	44分	西餐	116
3391	73418613	谷斯·进口牛排海鲜体验馆(虹桥新华联店)	谷斯·进口牛排海鲜体验馆	121.315767	31.207539	152	94.1	173	8.8	9.1	9.0	3500.1	战斧牛排,季节性奶油蘑菇浓汤佐松露油,海鲜全家福,经典凯撒沙律,风味芥末虾球	-40414.0	杨高北路站(1口)->天潼路站(地铁12号线)->虹桥火车站(地铁10号线)	1小时49分	西餐	116
3392	18621029	必胜客(徐泾家乐福店)	必胜客	121.321353	31.198591	535	72.5	59	8.8	9.0	8.5	9101.4	肉酱意大利面,奶油蛤蜊酥皮汤,美式经典土豆色拉,美式香酥薯格,希腊风情海鲜饭	-40851.0	杨高北路站(1口)->天潼路站(地铁12号线)->虹桥火车站(地铁10号线)	1小时35分	西餐	116
3393	18338823	24K法国海鲜Bar	24K法国海鲜Bar	121.464929	31.192589	840	88.0	231	8.8	9.1	9.0	46231.1	海鲜拼盆套餐,餐前面包,黄金蟹,招牌手工蘑菇汤,法国吉拉多生蚝	-23270.0	杨高北路站(1口)->龙华中路站(地铁12号线)	1小时11分	西餐	116
3394	22295783	洪客勒瑞士餐厅	洪客勒瑞士餐厅	121.449747	31.196749	612	91.0	192	8.8	9.0	9.1	23749.1	奶酪火锅,南瓜汤,香肠,瑞士奶酪烧烤,土豆饼	-24884.0	杨高北路站(1口)->大连路站(地铁12号线)->上海体育场站(地铁4号线)	1小时23分	西餐	116
3395	67455358	Opus Cafe & Restaurant	Opus Cafe & Restaurant	121.551360	31.210289	306	87.9	76	8.8	9.0	9.0	7196.7	海洋拿铁,摇滚冰滴,招牌冰滴,黑松露鸡肉意大利面,意大利辣味海鲜面	-15459.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->世纪公园站(地铁2号线)	1小时12分	西餐	116
3396	17683780	Porto Matto意大利餐厅	Porto Matto意大利餐厅	121.454287	31.223524	325	87.1	271	8.8	8.4	8.6	18901.4	牛排,提拉米苏,混合海鲜沙拉,气泡酒,意大利海鲜饭	-21890.0	杨高北路站(1口)->陕西南路站(地铁12号线)->常熟路站(地铁1号线)	1小时18分	西餐	116
3397	92620953	CitiCAFE & Bar	CitiCAFE & Bar	121.461820	31.239254	43	97.7	80	8.8	9.0	8.9	5342.9	波士顿龙虾,乐酷透鲜果肉果爽,鸡尾酒,冰粹咖啡,果汁	-22856.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时11分	西餐	116
3398	3009544	圣富法式铁板烧	圣富法式铁板烧	121.515585	31.295508	1370	93.4	265	8.8	9.0	9.0	54991.1	法国鹅肝,特选澳洲菲力牛小排,蒸蛋,深海银鳕鱼,火烧冰淇淋	-13497.0	杨高北路站(1口)->天潼路站(地铁12号线)->国权路站(地铁10号线)	1小时7分	西餐	116
3399	92997925	Ellen’s西餐酒吧(衡山路店)	Ellen’s西餐酒吧	121.449678	31.206668	48	93.8	72	8.8	8.8	8.7	3338.1	玛格丽特披萨,牛肉汉堡,凯撒色拉,鸡米花,螺丝起子	-25508.0	杨高北路站(1口)->陕西南路站(地铁12号线)->衡山路站(地铁1号线)	1小时18分	西餐	116
3400	23448732	意进缘意大利餐厅PIZZA VERA	意进缘意大利餐厅PIZZA VERA	121.504983	31.233152	159	91.8	105	8.8	8.4	8.8	5572.4	蘑菇火腿披萨,冷肉拼盘,意大利宽面,糖果式pizza,奶油蘑菇宽面	-20588.0	杨高北路站(1口)->天潼路站(地铁12号线)->豫园站(地铁10号线)	1小时15分	西餐	116
3401	67299856	Al Borgo	Al Borgo	121.277261	31.173873	124	93.5	148	8.8	8.7	8.9	3560.4	披萨,海鲜饭,提拉米苏,小牛肉薄片,意式蘑菇饺	-44970.0	杨高北路站(1口)->天潼路站(地铁12号线)->上海动物园站(地铁10号线)->明珠路育才路站(865路)	2小时3分	西餐	116
3402	67963481	Yummie吖蜜轻食屋	Yummie吖蜜轻食屋	121.526803	31.247695	113	86.7	48	8.8	8.4	8.6	4332.4	番茄肉酱意大利面,奶油蘑菇鸡腿饭,薯条,原味厚切片,鲜虾汤	-13640.0	杨高北路站(1口)->大连路站(地铁12号线)->浦东大道站(地铁4号线)	53分	西餐	116
3403	91936617	Paradox(大沽路店)	Paradox	121.472178	31.231665	54	92.6	180	8.8	9.0	8.8	2581.5	菲力牛排,生蚝,巧克力熔岩,蜗牛,牛油果鲜虾色拉	-23486.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时9分	西餐	116
3404	57253046	Mr.Pizza米斯特比萨(松江广富林路店)	Mr.Pizza米斯特比萨	121.248120	31.063182	707	82.7	80	8.8	9.0	8.3	4873.0	肉香四溢金牌披萨,纽约牛排夏威夷披萨,土豆培根披萨,芝士火锅小食拼盘,肉香四溢芝士王	-61477.0	杨高北路站(1口)->嘉善路站(地铁12号线)->松江大学城站(地铁9号线)->光星路广富林路站(松江21路)	2小时11分	西餐	116
3405	77446549	橄榄西餐厅	橄榄西餐厅	121.482867	31.238474	167	83.8	168	8.8	8.7	8.7	3890.9	海鲜大拼盘,玛格丽特披萨,餐前面包,牛油果奶昔,和牛汉堡套餐	-18531.0	杨高北路站(1口)->曲阜路站(地铁12号线)->人民广场站(地铁8号线)	59分	西餐	116
3406	24619699	room 127 cafe&bar濡沫咖啡	room 127 cafe&bar濡沫咖啡	121.500163	31.267010	492	89.8	74	8.8	8.4	8.6	12316.2	四季披萨,德式烤肠,奶油三文鱼面,三文鱼披萨,牛油果塔塔	-17183.0	杨高北路站(1口)->大连路站(地铁12号线)->海伦路站(地铁4号线)	58分	西餐	116
3407	91383129	N9 Cafe(四川北路店)	N9 Cafe	121.491310	31.257130	268	93.3	69	8.8	8.9	8.9	2929.1	牛肉芝士汉堡,姜汁胡萝卜汤,三文鱼温泉蛋,披萨,拿铁	-18512.0	杨高北路站(1口)->天潼路站(地铁12号线)->四川北路站(地铁10号线)	56分	西餐	116
3408	76859790	Gusto Giusto	Gusto Giusto	121.399185	31.206404	39	97.4	275	8.8	9.1	9.1	2248.9	烟熏三文鱼凯撒沙拉,黑松露披萨,香煎鹅肝,金枪鱼鞑靼,鸡尾酒	-30146.0	杨高北路站(1口)->天潼路站(地铁12号线)->水城路站(地铁10号线)	1小时18分	西餐	116
3409	90338730	Mr.Pizza米斯特比萨(浦东妙境路店)	Mr.Pizza米斯特比萨	121.698536	31.187559	116	92.2	73	8.8	9.0	8.3	1713.6	海鲜披萨,意大利肉圆意面,肉香四溢,日式烤翅,榴莲披萨	-20823.0	源华路双桥路站->金高路佳林路站(1103路)->川沙客运站(182路)	1小时35分	西餐	116
3410	66024055	瓜牛(新天地店)	瓜牛	121.477782	31.225751	206	87.9	42	8.8	8.4	8.4	5148.9	来自星星的牛油果,全麦华夫,招牌牛油果饮品,三文鱼牛油果,牛油果金枪鱼色拉	-18917.0	杨高北路站(1口)->天潼路站(地铁12号线)->新天地站(地铁10号线)	1小时11分	西餐	116
3411	1901638	必胜客(青浦百联店)	必胜客	121.119442	31.154306	467	68.7	74	8.8	8.8	8.7	11479.0	新奥尔良风味鸡翅,夏威夷风味披萨,奶油蛤蜊酥皮汤,美式香酥薯格,经典热辣培根意面	-61242.0	杨高北路站(1口)->天潼路站(地铁12号线)->上海动物园站(地铁10号线)->公园路青安路站(上朱线)	2小时46分	西餐	116
3412	93264768	偶萌咖啡蛋糕	偶萌咖啡蛋糕	121.497613	31.343319	34	100.0	42	8.8	8.8	9.0	742.8	偶萌阳光咖啡,抹茶慕斯,提拉米苏,玫瑰小生,卡布基诺	-19620.0	杨高北路站(1口)->大连路站(地铁12号线)->宝山路站(地铁4号线)->长江南路站(地铁3号线)	1小时21分	西餐	116
3413	24708153	Julie's Coffe乔莉咖啡	Julie's Coffe乔莉咖啡	121.168920	31.300920	173	96.0	29	8.8	8.5	8.7	2283.8	见礼斯拿铁,咖啡拿铁,摩卡拿铁,香草拿铁,咔噜哇拿铁	-52656.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)->安亭站(地铁11号线)	2小时3分	西餐	116
3414	92615890	Garden Salad轻食餐厅	Garden Salad轻食餐厅	121.564599	31.288068	29	100.0	41	8.8	8.6	8.4	508.3	豆乳盒子,烤牛排色拉,牛油果色拉,金枪鱼色拉,蟹柳色拉	-12169.0	杨高北路站(1口)->爱国路站(地铁12号线)	42分	西餐	116
3415	22445243	Salad Express 沙拉主义(正大广场店)	Salad Express 沙拉主义	121.506742	31.243050	1422	88.0	50	8.8	8.1	8.9	58446.3	香芒虾客沙拉,渔人码头沙拉,和风吹过色拉,自选沙拉,鲜虾大鳄法拉饼	-16145.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->陆家嘴站(地铁2号线)	1小时4分	西餐	116
3416	68201768	Charlie's Burger(静安嘉里中心店)	Charlie's Burger	121.456086	31.230261	729	83.3	86	8.7	8.2	8.2	30537.9	鹅肝汉堡,芝士汉堡,百利香草奶昔,墨西哥汉堡,麻辣薯条	-21227.0	杨高北路站(1口)->南京西路站(地铁12号线)->静安寺站(地铁2号线)	1小时10分	西餐	116
3417	69664731	WIN HOUSE(月星环球港店)	WIN HOUSE	121.418971	31.239173	1046	89.6	130	8.7	9.0	8.9	23660.1	香煎迷迭香鸡腿饭,面包汤,牛油果鲜虾班尼迪,黑松露炒蛋,音家色拉	-25450.0	杨高北路站(1口)->大连路站(地铁12号线)->金沙江路站(地铁4号线)	1小时10分	西餐	116
3418	70445375	SVEA 现代北欧餐厅(瑞虹月亮湾店)	SVEA 现代北欧餐厅	121.505348	31.269072	726	87.5	258	8.7	9.1	9.0	23976.9	蘑菇汤,鹿肉,餐前面包,烟熏三文鱼,牛西冷	-16414.0	杨高北路站(1口)->大连路站(地铁12号线)->临平路站(地铁4号线)	54分	西餐	116
3419	53874382	Alan Wong’s Shanghai	Alan Wong’s Shanghai	121.458337	31.233126	769	88.7	600	8.7	9.1	9.1	53580.5	酱汁牛肋,慢煮龙虾,鹿儿岛长尾红鲷鱼,黄油慢煮鲜活缅因州龙虾,Poke	-21334.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时11分	西餐	116
3420	8981853	Jstone.Grill&Lounge杰意大利扒房及酒廊	Jstone.Grill&Lounge杰意大利扒房及酒廊	121.530120	31.233664	1866	88.7	381	8.7	9.0	9.1	115354.9	炭烤菲力牛排,意大利披萨,熔岩巧克力,安格斯牛扒,奶油蘑菇汤	-13449.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)	58分	西餐	116
3421	13715753	PIER39(静安嘉里中心店)	PIER39	121.456086	31.230261	4568	82.0	93	8.7	7.8	7.8	205967.9	蛤蜊汤,pier39 色,海鲜意面,pier39色拉,金枪鱼脆饼	-21227.0	杨高北路站(1口)->南京西路站(地铁12号线)->静安寺站(地铁2号线)	1小时10分	西餐	116
3422	68191998	BIANCHI白昂其(浦东嘉里城店)	BIANCHI白昂其	121.570406	31.218855	527	87.9	266	8.7	8.9	8.6	19165.7	法国吉拉多生蚝,招牌香烤牛舌,龙虾意面,m5和牛西冷,餐前面包	-11875.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->龙阳路站(地铁2号线)->花木路站(地铁7号线)	1小时11分	西餐	116
3423	65801209	fat cow	fat cow	121.447221	31.235563	1026	87.4	130	8.7	8.8	8.2	29354.4	牛肉鹅肝汉堡,蜜糖甜辣炸鸡,红薯条,鸡肉牛油果酱汉堡,菲力牛排午市套餐	-24523.0	杨高北路站(1口)->南京西路站(地铁12号线)->静安寺站(地铁2号线)	1小时22分	西餐	116
3424	66647473	彼得家厨房(美罗城店)	彼得家厨房	121.446100	31.199261	2264	86.7	90	8.7	7.8	8.4	38697.2	安格斯草饲肋眼肉,谷饲安格斯西冷,安格斯牛小排,草饲西冷,谷饲安格斯肋眼	-25981.0	杨高北路站(1口)->陕西南路站(地铁12号线)->徐家汇站(地铁1号线)	1小时14分	西餐	116
3425	4228627	王品牛排(仙乐斯店)	王品牛排	121.475515	31.237526	5372	91.6	385	8.7	9.1	9.1	169850.9	招牌台塑牛排,鹅肝酱色拉,香颂玫瑰露,餐前面包蘸酱,法式菌菇浓汤	-19245.0	杨高北路站(1口)->曲阜路站(地铁12号线)->人民广场站(地铁8号线)	1小时10分	西餐	116
3426	83535159	IL BAMBINO班比诺意大利餐厅	IL BAMBINO班比诺意大利餐厅	121.512577	31.225529	255	92.9	345	8.7	9.1	9.0	24183.0	一公斤牛排,香牛里脊搭以整块鹅肝,奶油培根意面,鸡肉凯撒色拉,陈年帕尔玛火腿配以甜瓜	-19414.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->小南门站(地铁9号线)	1小时14分	西餐	116
3427	76838361	米莉西餐厅	米莉西餐厅	121.452274	31.343622	199	95.5	93	8.7	9.2	9.2	17406.1	新提拉米苏,被捏碎拿破仑,意大利肉酱面,拿铁,澳洲安格斯肉眼牛排	-23707.0	杨高北路站(1口)->汉中路站(地铁12号线)->通河新村站(地铁1号线)	1小时33分	西餐	116
3428	4599475	Brownstone Tapas & Lounge布朗石西班牙餐厅酒吧(永嘉庭店)	Brownstone Tapas & Lounge布朗石西班牙餐厅酒吧	121.457658	31.212043	2740	90.0	231	8.7	9.0	9.1	98779.1	西班牙经典海鲜饭,Mojito,香烤新西兰羊架,鸡尾酒,薄底披萨	-21033.0	杨高北路站(1口)->陕西南路站(地铁12号线)->衡山路站(地铁1号线)	1小时18分	西餐	116
3429	2713810	Maya玛雅墨西哥餐厅(四方新城店)	Maya玛雅墨西哥餐厅	121.456197	31.225330	1362	87.2	223	8.7	9.0	9.0	129605.1	taco,碳烤牛小排,北京烤鸭配黄瓜酱,特色鳄梨酱和玉米片,墨西哥面饼	-21969.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时18分	西餐	116
3430	20877970	husk restaurant	husk restaurant	121.463881	31.236421	1526	87.4	233	8.7	9.0	9.0	53753.3	生薄牛肉片,焦黄油烤无花果,香烤小春鸡,香煎扇贝,炭烤伊比利亚黑猪肩肉	-23766.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时4分	西餐	116
3431	79437810	Once	Once	121.429144	31.225030	209	89.0	39	8.7	8.9	8.9	10927.5	招牌黑松露全蛋三明治,鸡腿扒酱汁饭,奶汁培根意大利面,烟熏三文鱼烩饭,澳洲厚牛肉饼三明治	-28000.0	杨高北路站(1口)->大连路站(地铁12号线)->中山公园站(地铁4号线)	1小时17分	西餐	116
3432	32308884	Wine Harbor Restaurant & Bar	Wine Harbor Restaurant & Bar	121.511392	31.325993	417	92.6	205	8.7	9.1	9.1	17164.4	意大利纯手工披萨,西班牙蒜香大虾,澳洲谷饲牛排,提拉米苏,香煎鹅肝	-14690.0	杨高北路站(1口)->天潼路站(地铁12号线)->殷高东路站(地铁10号线)	1小时16分	西餐	116
3433	74628329	WIN HOUSE(龙湖天街店)	WIN HOUSE	121.320207	31.197518	478	86.4	138	8.7	9.0	8.9	10672.2	迷迭香鸡腿,音家色拉,黑松露炒蛋,牛油果鲜虾班尼迪,曼哈顿菲力牛排	-40953.0	杨高北路站(1口)->天潼路站(地铁12号线)->虹桥火车站(地铁10号线)	1小时38分	西餐	116
3434	2297992	Las Tapas(金桥店)	Las Tapas	121.597793	31.249076	5009	87.4	195	8.7	9.0	8.4	138983.9	墨鱼汁海鲜饭,烤羊架,蒜香虾仁,paella西班牙海鲜饭,西班牙土豆饼	-7558.0	金高路巨峰路站->杨高中路金桥路站(181路)	44分	西餐	116
3435	65721417	摩食 MO'S	摩食 MO'S	121.458640	31.215372	669	90.6	265	8.7	9.1	9.1	28291.5	西班牙海鲜饭,薄牛肉芝麻菜色拉,肉眼牛排,战斧牛排,焦糖布丁	-21119.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时17分	西餐	116
3436	4179666	Acqua Pazza	Acqua Pazza	121.477967	31.216655	1633	87.8	188	8.7	8.6	8.7	72392.6	慢炖牛舌配黑蒜酱,花蟹意面,鸡肉西葫芦咖喱披萨,意大利生火腿披萨,烤鸡	-19075.0	杨高北路站(1口)->天潼路站(地铁12号线)->新天地站(地铁10号线)	1小时14分	西餐	116
3437	27238989	Pizza Express 马上诺(中山公园店)	Pizza Express 马上诺	121.423674	31.225896	2487	90.1	122	8.7	9.1	8.8	34647.4	北京烤鸭拼alba披萨,特级皇后披萨,薄切三文鱼,香烤鸡翅配烤薯仔,牛油果鸡肉焗面包条	-26933.0	杨高北路站(1口)->大连路站(地铁12号线)->中山公园站(地铁4号线)	1小时15分	西餐	116
3438	33081600	西堤厚牛排(上海紫荆广场)	西堤厚牛排(上海紫荆广场)	121.524230	31.281052	1396	89.9	164	8.7	9.0	8.8	19629.5	餐前面包,马德里薄切生牛肉沙拉,百香雪酪,奶油菌菇浓汤,苹果冻饮	-15125.0	杨高北路站(1口)->宁国路站(地铁12号线)->新华医院站(843路)	1小时2分	西餐	116
3439	51846558	calando卡兰多餐厅(大学路店)	calando卡兰多餐厅	121.516374	31.309927	795	88.2	71	8.7	8.6	8.9	25485.7	卡兰多披萨,奶油蘑菇培根面,新奥尔良烤鸡翅,金枪鱼色拉,奶油锔饭	-12977.0	杨高北路站(1口)->宁国路站(地铁12号线)->淞沪路政立路站(538路)	1小时16分	西餐	116
3440	19296119	ALBALUZ	ALBALUZ	121.445659	31.202611	1073	75.8	199	8.7	8.8	8.6	28411.9	西班牙海鲜饭,熔岩巧克力,烤乳猪肉,慢炖和牛肋排,油浸阿根廷大红虾	-25831.0	杨高北路站(1口)->嘉善路站(地铁12号线)->徐家汇站(地铁9号线)	1小时20分	西餐	116
3441	13932333	Odelice!欧膳(新乐路店)	Odelice!欧膳	121.459205	31.223338	885	86.9	103	8.7	8.5	8.6	33700.7	烟熏三文鱼荞麦饼套餐,原味华夫,澳洲牛柳意面,英式早餐套餐,帕尔玛火腿荞麦饼	-20531.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时11分	西餐	116
3442	73431311	Dr.Beer(徐家汇店)	Dr.Beer	121.449460	31.199282	176	90.3	143	8.7	9.0	8.8	8576.7	蔓越莓啤酒,辣味芝士玉米片,火腿拼盘,牛排,四季披萨	-25115.0	杨高北路站(1口)->陕西南路站(地铁12号线)->徐家汇站(地铁1号线)	1小时24分	西餐	116
3443	52348739	Chez Maurice Bistro	Chez Maurice Bistro	121.443428	31.212145	387	85.8	395	8.7	8.9	8.9	15272.4	焦糖布丁,当季精选法式杀猪菜,烤澳洲安格斯肉眼,澳大利亚安格斯牛腰肉,虾饼蟹饼水波蛋	-23962.0	杨高北路站(1口)->天潼路站(地铁12号线)->交通大学站(地铁10号线)	1小时18分	西餐	116
3444	66026559	泰安门 Taian Table	泰安门 Taian Table	121.439330	31.228414	123	85.4	1610	8.7	9.1	8.6	10980.8	扇贝,龙虾,芝士蛋糕,花菜,八爪鱼	-22897.0	杨高北路站(1口)->南京西路站(地铁12号线)->江苏路站(地铁2号线)	1小时19分	西餐	116
3445	65304949	食臻牛排	食臻牛排	121.489078	31.207178	373	83.9	169	8.7	9.0	8.8	9502.5	果香雪花牛排,法国黑松露汤,华道夫鸡肉沙拉,果香小排皇,臻品龙眼木烤澳洲谷饲牛小排	-20521.0	杨高北路站(1口)->大连路站(地铁12号线)->西藏南路站(地铁4号线)	1小时14分	西餐	116
3446	15876404	Pizza Marzano玛尚诺(宏伊国际广场店)	Pizza Marzano玛尚诺	121.491118	31.242761	2243	86.0	123	8.7	9.0	8.8	48800.4	北京烤鸭拼alba披萨,薄切三文鱼,特色皇后披萨,主厨精选色拉,parma帕尔玛披萨	-18556.0	杨高北路站(1口)->天潼路站(地铁12号线)->南京东路站(地铁10号线)	59分	西餐	116
3447	67071161	澳犅和牛原味牛排主题餐厅	澳犅和牛原味牛排主题餐厅	121.587411	31.261394	696	84.6	117	8.7	8.4	8.9	17314.1	澳洲雪花和牛,安格斯谷饲牛排,招牌番茄牛肉面,烟熏三文鱼无公害蔬菜色拉,奶油蘑菇汤	-7074.0	金高路源华路站->金杨路金桥路站(815路)	46分	西餐	116
3448	75637828	味摩牛排(上海广场店)	味摩牛排	121.484414	31.231258	433	82.0	99	8.7	8.6	8.9	8351.1	澳洲眼肉牛排,芝士薯条,谷饲肉眼,安格斯去骨牛小排,m7牛排	-18320.0	杨高北路站(1口)->曲阜路站(地铁12号线)->大世界站(地铁8号线)	1小时1分	西餐	116
3449	79413236	Blue Tree 蓝之树(七宝宝龙店)	Blue Tree 蓝之树	121.361155	31.164298	67	91.0	79	8.7	9.0	9.0	5754.3	意式虾仁芦笋面,麻辣鸡翅,奶油蘑菇培根面,墨西哥辣牛堡,凤尾虾	-38094.0	杨高北路站(1口)->嘉善路站(地铁12号线)->七宝站(地铁9号线)	1小时37分	西餐	116
3450	74068550	Ellen’s西餐酒吧(陕西南路店)	Ellen’s西餐酒吧	121.466138	31.222045	194	88.7	55	8.7	9.0	8.9	8125.8	水烟,粉红佳人,薯条,雪球,蓝色多瑙河	-19987.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时1分	西餐	116
3451	21213567	La Bambina	La Bambina	121.454323	31.224544	944	88.8	193	8.7	8.7	9.1	30762.3	法式香煎鹅肝,巧克力熔岩蛋糕,扒烤澳洲安格斯牛排,扒烤新西兰羊排,扒烤大虾牛油果色拉	-21830.0	杨高北路站(1口)->南京西路站(地铁12号线)->静安寺站(地铁2号线)	1小时21分	西餐	116
3452	54170171	Green&Tasty绿塔沙拉(大悦城店)	Green&Tasty绿塔沙拉	121.478654	31.250473	741	85.4	59	8.7	8.5	8.3	18544.7	自助色拉,招牌凯撒鸡肉沙拉,烟熏三文鱼佐秘制塔塔酱帕尼尼,牛油果牛肉芝士饼,墨西哥浓情牛肉芝士饼	-20652.0	杨高北路站(1口)->曲阜路站(地铁12号线)	54分	西餐	116
3453	67799119	MIRACOLO意大利餐厅(PLUS乐坊店)	MIRACOLO意大利餐厅	121.569274	31.213405	286	86.7	123	8.7	9.1	9.0	7051.1	焦糖布丁,碳烤新西兰小羊排,白葡萄酒煮蛤蜊奶油汤面,经典凯撒色拉,奶油野蘑菇浓汤	-12256.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->龙阳路站(地铁2号线)->花木路站(地铁7号线)	1小时16分	西餐	116
3454	18187379	Phipps Steakhouse 菲普仕纽约扒房	Phipps Steakhouse 菲普仕纽约扒房	121.512246	31.225222	564	85.5	442	8.7	8.8	8.9	34674.9	纽约带骨大牛排,纽约芝士蛋糕,德国炒土豆,巧克力熔岩蛋糕,餐前面包	-19302.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->小南门站(地铁9号线)	1小时13分	西餐	116
3455	67566996	Pizza Marzano 玛尚诺(环球金融中心店)	Pizza Marzano 玛尚诺	121.514263	31.240165	494	90.1	104	8.7	9.0	8.7	9132.8	特级皇后披萨,北京烤鸭拼alba披萨,原味香烤鸡翅,卡邦尼奶油意大利面,帕尔玛火腿披萨	-15664.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->东昌路站(地铁2号线)	1小时4分	西餐	116
3456	79421803	El Santo Tacos&Tequila(158坊店)	El Santo Tacos&Tequila	121.473041	31.229190	142	87.3	158	8.7	8.2	7.7	6764.1	菠萝牛肉薄饼,牛肉卷饼,墨西哥甜点球,金枪鱼脆塔口,香甜草莓冰沙玛格丽特	-19399.0	杨高北路站(1口)->汉中路站(地铁12号线)->淮海中路站(地铁13号线)	1小时12分	西餐	116
3457	75165277	亚洲巴哈餐厅 Asia Baja Cafe(龙湖虹桥天街店)	亚洲巴哈餐厅 Asia Baja Cafe	121.320207	31.197518	126	89.7	113	8.7	9.2	9.0	6445.2	BBQ牛肉汉堡,牛排,提拉米苏,巧克力布朗尼,鸡肉墨西哥薄饼	-40953.0	杨高北路站(1口)->天潼路站(地铁12号线)->虹桥火车站(地铁10号线)	1小时38分	西餐	116
3458	18661321	Oyster Kitchen生蚝厨房	Oyster Kitchen生蚝厨房	121.460472	31.212845	853	83.9	386	8.7	8.7	8.4	40914.5	南非克尼斯纳生蚝,墨鱼饭,法国吉拉多,香煎带子,烤雞	-20731.0	杨高北路站(1口)->嘉善路站(地铁12号线)	1小时19分	西餐	116
3459	91620087	CRAFTED By bistro burger	CRAFTED By bistro burger	121.453447	31.211370	216	89.4	191	8.7	9.0	8.6	6239.0	猪肋排红薯条,荔枝奶昔,牛肉汉堡,猪肋排菠萝色拉,生蚝	-21738.0	杨高北路站(1口)->陕西南路站(地铁12号线)->衡山路站(地铁1号线)	1小时11分	西餐	116
3460	69684334	遇见Le Rouge	遇见Le Rouge	121.698014	31.197117	140	96.4	123	8.7	8.8	8.8	4079.3	招牌黑松露披萨,蒜香面包,炸鸡翅,田园色拉,无酒精鸡尾酒	-19725.0	源华路双桥路站->金高路佳林路站(1103路)->新川路华城路站(182路)	1小时23分	西餐	116
3461	5816653	卓兰塔法式音乐餐吧	卓兰塔法式音乐餐吧	121.216953	31.047604	646	86.5	127	8.7	9.1	8.6	13734.4	牛肉披萨,巧克力熔岩蛋糕,意大利海鲜饭,意大利饺子披萨,吞拿鱼色拉	-66317.0	杨高北路站(1口)->嘉善路站(地铁12号线)->松江大学城站(地铁9号线)->江学路新松江路站(松江3路外圈)	2小时23分	西餐	116
3462	92451871	33AD ATTOS	33AD ATTOS	121.463938	31.188988	49	100.0	175	8.7	8.9	9.0	2120.2	法式烤春鸡,黑松露蘑菇意面,波士顿龙虾,芝士蛋糕,海鲜烩饭	-23770.0	杨高北路站(1口)->龙华中路站(地铁12号线)	1小时11分	西餐	116
3463	19146292	Fumo wine bistro	Fumo wine bistro	121.458991	31.223272	163	88.3	280	8.7	9.1	8.6	15582.0	芝麻菜色拉,圣丹尼火腿披萨,松露薯条,西冷牛排,吉拉多生蚝	-21228.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时11分	西餐	116
